method,estimate,flow,cq,runid
truth,13.511982799833236,unaltered,chemostatic,12
pw,15.649747401007703,base,dilution,13
beale,NA,base,dilution,13
rating,12.617964680211728,base,dilution,13
composite,12.708700646223633,base,dilution,13
truth,12.574937992771382,base,dilution,13
pw,36.258904948804826,storm,dilution,13
beale,NA,storm,dilution,13
rating,13.282147400758285,storm,dilution,13
composite,12.311682335020471,storm,dilution,13
truth,17.529610041968503,storm,dilution,13
pw,16.82954926499522,unaltered,dilution,13
beale,NA,unaltered,dilution,13
rating,12.547290064974392,unaltered,dilution,13
composite,12.684603255871222,unaltered,dilution,13
truth,13.88544770775471,unaltered,dilution,13
pw,6.509727063276643,base,enrich,13
beale,NA,base,enrich,13
rating,14.512281556600481,base,enrich,13
composite,14.60867300712782,base,enrich,13
truth,15.102430486051658,base,enrich,13
pw,1.5456371330646137,storm,enrich,13
beale,NA,storm,enrich,13
rating,61.901826399820955,storm,enrich,13
composite,62.145549718826146,storm,enrich,13
truth,78.17758221282874,storm,enrich,13
pw,4.004772316270485,unaltered,enrich,13
beale,NA,unaltered,enrich,13
rating,13.800885100455773,unaltered,enrich,13
composite,13.797080628771132,unaltered,enrich,13
truth,14.10977306123649,unaltered,enrich,13
pw,14.185676892045613,base,none,13
beale,NA,base,none,13
rating,16.0810911755105,base,none,13
composite,16.97597739653462,base,none,13
truth,16.017797121890503,base,none,13
pw,7.226309384819163,storm,none,13
beale,NA,storm,none,13
rating,14.939189932783059,storm,none,13
composite,15.567623471135914,storm,none,13
truth,13.823193292676029,storm,none,13
pw,11.366490653057614,unaltered,none,13
beale,NA,unaltered,none,13
rating,13.782538207098224,unaltered,none,13
composite,14.509609243795886,unaltered,none,13
truth,13.577509205187805,unaltered,none,13
pw,14.142210449969914,base,chemostatic,13
beale,NA,base,chemostatic,13
rating,16.14386676391221,base,chemostatic,13
composite,16.078710874254696,base,chemostatic,13
truth,16.001784522838506,base,chemostatic,13
pw,7.204167194447376,storm,chemostatic,13
beale,NA,storm,chemostatic,13
rating,14.10777079075412,storm,chemostatic,13
composite,13.958887404961986,storm,chemostatic,13
truth,13.81710363443294,storm,chemostatic,13
pw,11.331662501300391,unaltered,chemostatic,13
beale,NA,unaltered,chemostatic,13
rating,13.702444166801603,unaltered,chemostatic,13
composite,13.633317147372383,unaltered,chemostatic,13
truth,13.561118134764135,unaltered,chemostatic,13
pw,15.505255782433798,base,dilution,14
beale,NA,base,dilution,14
rating,12.197898899528187,base,dilution,14
composite,12.357995347220198,base,dilution,14
truth,12.673066371239472,base,dilution,14
pw,36.76477064070755,storm,dilution,14
beale,NA,storm,dilution,14
rating,13.159689702991331,storm,dilution,14
composite,12.7933396452123,storm,dilution,14
truth,17.819158387834918,storm,dilution,14
pw,17.139681323403853,unaltered,dilution,14
beale,NA,unaltered,dilution,14
rating,12.537109684791696,unaltered,dilution,14
composite,12.739060165386277,unaltered,dilution,14
truth,13.934052565675437,unaltered,dilution,14
pw,6.936148046240193,base,enrich,14
beale,NA,base,enrich,14
rating,15.038383749850649,base,enrich,14
composite,15.091879196362472,base,enrich,14
truth,15.309564959598264,base,enrich,14
pw,1.6613498956545256,storm,enrich,14
beale,NA,storm,enrich,14
rating,67.48781440944218,storm,enrich,14
composite,67.6803847721325,storm,enrich,14
truth,78.46241328506305,storm,enrich,14
pw,4.157328570796439,unaltered,enrich,14
beale,NA,unaltered,enrich,14
rating,14.357905164766704,unaltered,enrich,14
composite,14.33824421621657,unaltered,enrich,14
truth,14.245285276360141,unaltered,enrich,14
pw,13.976819480759403,base,none,14
beale,NA,base,none,14
rating,15.59112541273342,base,none,14
composite,15.956571242996015,base,none,14
truth,16.132824625369498,base,none,14
pw,7.061444801323556,storm,none,14
beale,NA,storm,none,14
rating,13.528956621002811,storm,none,14
composite,13.750825052946443,storm,none,14
truth,13.800161769730915,storm,none,14
pw,11.112682374440858,unaltered,none,14
beale,NA,unaltered,none,14
rating,13.166555556794071,unaltered,none,14
composite,13.448835751842081,unaltered,none,14
truth,13.586391764819405,unaltered,none,14
pw,14.196968586154457,base,chemostatic,14
beale,NA,base,chemostatic,14
rating,16.260967538527186,base,chemostatic,14
composite,16.30390484858679,base,chemostatic,14
truth,16.112281352182396,base,chemostatic,14
pw,7.1726697304247695,storm,chemostatic,14
beale,NA,storm,chemostatic,14
rating,14.153364105850278,storm,chemostatic,14
composite,14.171941682760943,storm,chemostatic,14
truth,13.76008643814411,storm,chemostatic,14
pw,11.28771841083242,unaltered,chemostatic,14
beale,NA,unaltered,chemostatic,14
rating,13.735205048755935,unaltered,chemostatic,14
composite,13.771612786441857,unaltered,chemostatic,14
truth,13.564347132069468,unaltered,chemostatic,14
pw,14.736864286141584,base,dilution,15
beale,NA,base,dilution,15
rating,12.04925596059168,base,dilution,15
composite,12.1282961256786,base,dilution,15
truth,12.393124269332489,base,dilution,15
pw,30.428807507366056,storm,dilution,15
beale,NA,storm,dilution,15
rating,12.413371090707049,storm,dilution,15
composite,11.560639264537805,storm,dilution,15
truth,17.26973395748915,storm,dilution,15
pw,15.576199347615807,unaltered,dilution,15
beale,NA,unaltered,dilution,15
rating,11.823048022532907,unaltered,dilution,15
composite,12.132570248812787,unaltered,dilution,15
truth,13.490793834683165,unaltered,dilution,15
pw,5.352478933118887,base,enrich,15
beale,NA,base,enrich,15
rating,13.303633134006168,base,enrich,15
composite,13.614977173472443,base,enrich,15
truth,14.750632079251927,base,enrich,15
pw,1.1899002367963896,storm,enrich,15
beale,NA,storm,enrich,15
rating,52.03379000793656,storm,enrich,15
composite,52.652554360596376,storm,enrich,15
truth,76.98211853411267,storm,enrich,15
pw,3.6231274657212875,unaltered,enrich,15
beale,NA,unaltered,enrich,15
rating,11.946426671585346,unaltered,enrich,15
composite,12.227965653689862,unaltered,enrich,15
truth,13.908639511147129,unaltered,enrich,15
pw,13.552899085791404,base,none,15
beale,NA,base,none,15
rating,15.035062470822751,base,none,15
composite,15.624489175485836,base,none,15
truth,15.840014325757902,base,none,15
pw,7.016221757227256,storm,none,15
beale,NA,storm,none,15
rating,12.9643072480625,storm,none,15
composite,13.48937274172738,storm,none,15
truth,13.670105923038264,storm,none,15
pw,11.042468482994702,unaltered,none,15
beale,NA,unaltered,none,15
rating,12.799811197456897,unaltered,none,15
composite,13.322679000700035,unaltered,none,15
truth,13.486811077784706,unaltered,none,15
pw,13.728831926391944,base,chemostatic,15
beale,NA,base,chemostatic,15
rating,15.660379809642281,base,chemostatic,15
composite,15.55630055172383,base,chemostatic,15
truth,15.910732851038265,base,chemostatic,15
pw,7.107300707658343,storm,chemostatic,15
beale,NA,storm,chemostatic,15
rating,13.496585417178878,storm,chemostatic,15
composite,13.260217856149962,storm,chemostatic,15
truth,13.795172438692786,storm,chemostatic,15
pw,11.185812931673723,unaltered,chemostatic,15
beale,NA,unaltered,chemostatic,15
rating,13.326957491065004,unaltered,chemostatic,15
composite,13.210822848714812,unaltered,chemostatic,15
truth,13.555473433531445,unaltered,chemostatic,15
pw,15.380460696797584,base,dilution,16
beale,NA,base,dilution,16
rating,12.35364645617548,base,dilution,16
composite,12.289312220818175,base,dilution,16
truth,12.556247076628697,base,dilution,16
pw,34.66970187171517,storm,dilution,16
beale,NA,storm,dilution,16
rating,12.944386409574717,storm,dilution,16
composite,12.169776065383928,storm,dilution,16
truth,17.677180033914603,storm,dilution,16
pw,16.480638025906003,unaltered,dilution,16
beale,NA,unaltered,dilution,16
rating,12.334668652748327,unaltered,dilution,16
composite,12.376003865425993,unaltered,dilution,16
truth,13.640547012499848,unaltered,dilution,16
pw,6.4276316402705715,base,enrich,16
beale,NA,base,enrich,16
rating,14.989204262347975,base,enrich,16
composite,14.894762201563495,base,enrich,16
truth,14.565692584328971,base,enrich,16
pw,1.5908876113585237,storm,enrich,16
beale,NA,storm,enrich,16
rating,66.89276732267102,storm,enrich,16
composite,67.06216412461396,storm,enrich,16
truth,77.59842506438031,storm,enrich,16
pw,4.0667780404604645,unaltered,enrich,16
beale,NA,unaltered,enrich,16
rating,14.213014692551624,unaltered,enrich,16
composite,14.1859864546296,unaltered,enrich,16
truth,14.026028118558802,unaltered,enrich,16
pw,13.260993323128814,base,none,16
beale,NA,base,none,16
rating,14.54563683328863,base,none,16
composite,15.456590041876835,base,none,16
truth,15.941548574509675,base,none,16
pw,6.815587599931702,storm,none,16
beale,NA,storm,none,16
rating,12.566097369808169,storm,none,16
composite,13.874611047895767,storm,none,16
truth,13.809407577397746,storm,none,16
pw,10.69287266477859,unaltered,none,16
beale,NA,unaltered,none,16
rating,12.343878306480802,unaltered,none,16
composite,13.191688863056953,unaltered,none,16
truth,13.5336260714076,unaltered,none,16
pw,14.176473617529572,base,chemostatic,16
beale,NA,base,chemostatic,16
rating,16.067843132810353,base,chemostatic,16
composite,16.08552642217106,base,chemostatic,16
truth,15.968498873923654,base,chemostatic,16
pw,7.286105606423503,storm,chemostatic,16
beale,NA,storm,chemostatic,16
rating,13.863551684113048,storm,chemostatic,16
composite,13.903195515768617,storm,chemostatic,16
truth,13.828667445990115,storm,chemostatic,16
pw,11.431061273777276,unaltered,chemostatic,16
beale,NA,unaltered,chemostatic,16
rating,13.635764651401713,unaltered,chemostatic,16
composite,13.651861504889958,unaltered,chemostatic,16
truth,13.556179866649638,unaltered,chemostatic,16
pw,14.886816094298279,base,dilution,17
beale,NA,base,dilution,17
rating,11.888743905983167,base,dilution,17
composite,11.967068191562989,base,dilution,17
truth,12.484881113227182,base,dilution,17
pw,33.739402304018135,storm,dilution,17
beale,NA,storm,dilution,17
rating,12.529006687763102,storm,dilution,17
composite,11.706917335411047,storm,dilution,17
truth,17.7051482030617,storm,dilution,17
pw,15.996098186512935,unaltered,dilution,17
beale,NA,unaltered,dilution,17
rating,11.943022590187342,unaltered,dilution,17
composite,12.000058102651856,unaltered,dilution,17
truth,13.815192748887961,unaltered,dilution,17
pw,6.097382272152229,base,enrich,17
beale,NA,base,enrich,17
rating,15.389815588286472,base,enrich,17
composite,15.297008775819531,base,enrich,17
truth,14.789051397068258,base,enrich,17
pw,1.5096868242426016,storm,enrich,17
beale,NA,storm,enrich,17
rating,72.95407082378641,storm,enrich,17
composite,72.87753518529044,storm,enrich,17
truth,77.44726237288293,storm,enrich,17
pw,3.8843389754539515,unaltered,enrich,17
beale,NA,unaltered,enrich,17
rating,15.119376697722654,unaltered,enrich,17
composite,14.967890174574213,unaltered,enrich,17
truth,14.018406453032158,unaltered,enrich,17
pw,13.139061261479712,base,none,17
beale,NA,base,none,17
rating,14.180764462701132,base,none,17
composite,14.90903575119487,base,none,17
truth,15.954406213413414,base,none,17
pw,6.712895599721001,storm,none,17
beale,NA,storm,none,17
rating,12.260262274349257,storm,none,17
composite,12.577745164817138,storm,none,17
truth,13.734401974818915,storm,none,17
pw,10.568449781132427,unaltered,none,17
beale,NA,unaltered,none,17
rating,12.087695170987669,unaltered,none,17
composite,12.671189617567961,unaltered,none,17
truth,13.524879980845908,unaltered,none,17
pw,14.123701940902253,base,chemostatic,17
beale,NA,base,chemostatic,17
rating,16.06653513253973,base,chemostatic,17
composite,16.117531292786143,base,chemostatic,17
truth,15.985841120474625,base,chemostatic,17
pw,7.21595970397174,storm,chemostatic,17
beale,NA,storm,chemostatic,17
rating,13.860888424474767,storm,chemostatic,17
composite,14.019987596950878,storm,chemostatic,17
truth,13.7776286318748,storm,chemostatic,17
pw,11.360448948032216,unaltered,chemostatic,17
beale,NA,unaltered,chemostatic,17
rating,13.62645200196903,unaltered,chemostatic,17
composite,13.683248466446564,unaltered,chemostatic,17
truth,13.553816833136302,unaltered,chemostatic,17
pw,15.058496064582481,base,dilution,18
beale,NA,base,dilution,18
rating,12.029267937655952,base,dilution,18
composite,11.935477062236098,base,dilution,18
truth,12.321451005706416,base,dilution,18
pw,33.98799743859597,storm,dilution,18
beale,NA,storm,dilution,18
rating,12.307010035780005,storm,dilution,18
composite,11.971058605285434,storm,dilution,18
truth,17.238561716739422,storm,dilution,18
pw,16.02068642648876,unaltered,dilution,18
beale,NA,unaltered,dilution,18
rating,11.757389225407815,unaltered,dilution,18
composite,11.936130094210673,unaltered,dilution,18
truth,13.700130075344163,unaltered,dilution,18
pw,6.176298399775871,base,enrich,18
beale,NA,base,enrich,18
rating,14.260453939806213,base,enrich,18
composite,14.274535995474896,base,enrich,18
truth,13.87141344365843,base,enrich,18
pw,1.5579548945322848,storm,enrich,18
beale,NA,storm,enrich,18
rating,62.9484503117035,storm,enrich,18
composite,63.19347290273235,storm,enrich,18
truth,74.4538454936514,storm,enrich,18
pw,4.0524157655026265,unaltered,enrich,18
beale,NA,unaltered,enrich,18
rating,13.816224894979634,unaltered,enrich,18
composite,13.867061574586259,unaltered,enrich,18
truth,13.691438656849002,unaltered,enrich,18
pw,13.643636018216641,base,none,18
beale,NA,base,none,18
rating,14.928612972653434,base,none,18
composite,15.259192535267385,base,none,18
truth,15.706648792637885,base,none,18
pw,7.05633172540341,storm,none,18
beale,NA,storm,none,18
rating,13.11556725697397,storm,none,18
composite,13.611101612318384,storm,none,18
truth,13.768666067415424,storm,none,18
pw,11.127415487798386,unaltered,none,18
beale,NA,unaltered,none,18
rating,12.858812387222775,unaltered,none,18
composite,13.169167697679457,unaltered,none,18
truth,13.552156559927798,unaltered,none,18
pw,13.835632923339372,base,chemostatic,18
beale,NA,base,chemostatic,18
rating,15.7036161061241,base,chemostatic,18
composite,15.709365216973522,base,chemostatic,18
truth,15.688631914427548,base,chemostatic,18
pw,7.1556303178745,storm,chemostatic,18
beale,NA,storm,chemostatic,18
rating,13.798236789640887,storm,chemostatic,18
composite,13.846322009764773,storm,chemostatic,18
truth,13.723362805055446,storm,chemostatic,18
pw,11.284003462794166,unaltered,chemostatic,18
beale,NA,unaltered,chemostatic,18
rating,13.554000062496648,unaltered,chemostatic,18
composite,13.567134999581066,unaltered,chemostatic,18
truth,13.531179771204672,unaltered,chemostatic,18
pw,14.805391843243852,base,dilution,19
beale,NA,base,dilution,19
rating,11.932698290171073,base,dilution,19
composite,11.832614505891332,base,dilution,19
truth,12.268269666400503,base,dilution,19
pw,34.06307653849687,storm,dilution,19
beale,NA,storm,dilution,19
rating,12.676148037930952,storm,dilution,19
composite,11.771051271796884,storm,dilution,19
truth,17.09774607136385,storm,dilution,19
pw,16.14494042776936,unaltered,dilution,19
beale,NA,unaltered,dilution,19
rating,12.097343208621437,unaltered,dilution,19
composite,12.1193158390663,unaltered,dilution,19
truth,13.353006798875262,unaltered,dilution,19
pw,5.613428994792129,base,enrich,19
beale,NA,base,enrich,19
rating,12.724098081384025,base,enrich,19
composite,12.789202539019358,base,enrich,19
truth,13.998235364295024,base,enrich,19
pw,1.4320433912419241,storm,enrich,19
beale,NA,storm,enrich,19
rating,56.264564896540094,storm,enrich,19
composite,56.44170410985371,storm,enrich,19
truth,75.36653455573635,storm,enrich,19
pw,3.770898391575289,unaltered,enrich,19
beale,NA,unaltered,enrich,19
rating,12.394642177957444,unaltered,enrich,19
composite,12.43450536050097,unaltered,enrich,19
truth,13.71355088363295,unaltered,enrich,19
pw,14.604187379438367,base,none,19
beale,NA,base,none,19
rating,15.304904070050886,base,none,19
composite,15.73989786610382,base,none,19
truth,15.690066467610206,base,none,19
pw,7.544223552869198,storm,none,19
beale,NA,storm,none,19
rating,12.552564762260827,storm,none,19
composite,12.8960630153177,storm,none,19
truth,13.718770164607815,storm,none,19
pw,11.890415742295994,unaltered,none,19
beale,NA,unaltered,none,19
rating,13.057400284600197,unaltered,none,19
composite,13.4187912911827,unaltered,none,19
truth,13.526460848216546,unaltered,none,19
pw,13.934677204398128,base,chemostatic,19
beale,NA,base,chemostatic,19
rating,15.847537173061669,base,chemostatic,19
composite,15.903071435673956,base,chemostatic,19
truth,15.700000744422677,base,chemostatic,19
pw,7.198368333390466,storm,chemostatic,19
beale,NA,storm,chemostatic,19
rating,13.959814811320491,storm,chemostatic,19
composite,14.046037482617004,storm,chemostatic,19
